Season,TeamName,eFGPct,RankeFGPct,TOPct,RankTOPct,ORPct,RankORPct,FTRate,RankFTRate
2022,VMI,50.95131505,222,14.08306447,349,29.77736549,245,24.79015109,48
2022,Valparaiso,52.25456621,275,16.47216931,291,24.84909457,58,22.60273973,18
2022,Vanderbilt,48.22563559,97,20.93342303,40,28.27763496,187,34.63983051,284
2022,Vermont,47.66115231,70,17.2032734,249,18.65808824,1,22.58984598,17
2022,Villanova,47.48908297,65,18.81080446,148,27.95414462,172,25.05458515,52
2022,Virginia,48.84341637,122,18.31672893,176,29.04483431,222,23.48754448,30
2022,Virginia Tech,48.7206823,116,18.84379837,146,26.11806798,91,25.21321962,55
2022,Wagner,48.12814975,90,22.28443139,23,27.47497219,149,39.30885529,338
2022,Wake Forest,47.4897541,66,17.46838461,230,26.1589404,94,28.63729508,134
2022,Washington,49.94745139,179,22.09121392,25,35.46354635,355,30.16290068,178
2022,Washington State,47.03389831,49,20.86389568,45,29.69543147,241,30.87923729,198
2022,Weber State,52.2892239,276,20.24003775,74,25,60,26.85650475,88
2022,West Virginia,50.57883131,206,22.48036287,21,33.67633302,346,34.12348401,274
2022,Western Carolina,53.24947589,313,14.40376714,343,28.5198556,202,28.721174,136
2022,Western Illinois,52.68786127,290,17.28074758,241,22.61663286,15,31.84971098,226
2022,Western Kentucky,50.58448459,208,19.79011562,90,30.41144902,271,16.41870351,1
2022,Western Michigan,53.43693963,317,15.03008015,334,32.29813665,332,29.76688583,170
2022,Wichita State,47.28294816,57,20.11486785,80,28.3095723,189,30.35602748,182
2022,William & Mary,53.60433604,324,17.94452571,204,27.67354597,161,27.15447154,95
2022,Winthrop,50.99939431,225,19.27949082,120,27.46268657,147,33.49485161,260
2022,Wisconsin,49.37321937,147,16.86223172,273,24.06876791,41,27.63532764,102
2022,Wofford,53.76205788,330,19.71868858,95,22.22222222,9,28.55305466,131
2022,Wright State,51.30769231,238,18.48151575,160,29.95555556,254,26.05128205,66
2022,Wyoming,47.12881531,51,15.67157438,321,24.56140351,50,24.78013451,47
2022,Xavier,48.35423197,106,18.32954248,174,26.05694564,86,25.54858934,59
2022,Yale,48.85428907,124,18.22367979,183,26.54205607,109,31.08108108,205
2022,Youngstown State,51.13835377,231,17.23988026,244,28.35671343,193,29.65557501,166
