Season,TeamName,eFGPct,RankeFGPct,TOPct,RankTOPct,ORPct,RankORPct,FTRate,RankFTRate
2022,Valparaiso,51.04415274,126,16.52148718,57,20.28836251,349,26.90930788,275
2022,Vanderbilt,50.31914894,159,19.19603367,231,27.46419545,188,39.20212766,8
2022,Vermont,57.27937043,3,14.86171674,16,23.94957983,301,26.64418212,281
2022,Villanova,51.96447793,93,15.51891368,30,30.94582185,84,30.46286329,167
2022,Virginia,49.67006599,191,16.34495641,49,28.29614604,167,28.07438512,251
2022,Virginia Tech,55.19648397,19,16.95941853,80,28.10457516,172,23.73319545,334
2022,Wagner,49.93544222,178,18.0160204,144,33.47921225,32,32.14977405,118
2022,Wake Forest,56.16657768,8,18.8121065,212,27.08933718,209,31.9807795,123
2022,Washington,46.39709694,316,16.74373754,66,29.30890924,138,34.73302229,59
2022,Washington State,48.29517779,259,16.69111654,64,33.20095314,40,29.56648807,204
2022,Weber State,53.51744186,37,16.32847989,47,20.04048583,352,37.79069767,25
2022,West Virginia,46.84350133,303,18.14359996,156,29.93254637,119,36.12732095,43
2022,Western Carolina,47.90228359,270,17.7277134,126,28.66556837,157,27.82793415,257
2022,Western Illinois,50.1618123,169,16.0598252,41,29.28759894,142,29.44983819,209
2022,Western Kentucky,52.70581462,62,17.60703332,119,25.09765625,279,31.20322395,143
2022,Western Michigan,49.3015873,212,20.30659765,295,27.23535457,205,24.31746032,329
2022,Wichita State,46.69724771,306,18.65952857,202,32.26744186,54,31.68195719,129
2022,William & Mary,45.95375723,330,23.13053954,353,27.07034728,210,30.28901734,176
2022,Winthrop,56.36777128,6,21.15800531,323,25.31214529,273,37.49187784,28
2022,Wisconsin,48.16136114,260,12.73074475,2,25.92259226,251,32.32711306,112
2022,Wofford,53.90769231,31,17.66999366,122,26.91879867,217,28.24615385,246
2022,Wright State,52.01030928,85,17.91217995,132,31.33514986,75,31.08247423,148
2022,Wyoming,52.31326644,75,17.02646554,86,25.51594747,265,37.06800446,33
2022,Xavier,50.21231423,166,16.50548607,56,29.28321678,143,35.66878981,51
2022,Yale,50.08955224,171,18.41910799,181,25.79051383,258,32.71641791,104
2022,Youngstown State,51.25072717,118,17.19019761,96,30.06012024,111,29.66841187,197
